#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000612220.5	1732	479	0.46210999999999997	5.294120216369628	1	1	coding
ENST00000651817.1	2943	267	0.41914	4.563000297546388	1	0.999994	coding
ENST00000652002.1	914	148	0.38071	8.438154029846196	1	0.789861	coding
ENST00000262577.6	3270	949	0.35538000000000003	10.951260566711426	1	1	coding
ENST00000528401.1	546	40	0.33311	4.655818367004395	1	0.0180886	noncoding
ENST00000279247.11	2952	715	0.44669999999999993	5.491124153137206	1	1	coding
ENST00000524773.5	2960	715	0.45227999999999996	5.491124153137206	1	1	coding
ENST00000527887.1	348	50	0.40060999999999997	10.346160316467284	-1	0.118281	noncoding
ENST00000533079.5	878	164	0.39968999999999993	5.198119163513183	1	0.985668	coding
ENST00000264451.12	6164	569	0.35339	8.602999687194828	1	1	coding
ENST00000505523.1	809	185	0.46741	4.969114875793457	1	0.998557	coding
ENST00000509683.5	1078	112	0.37095	6.04916934967041	1	0.477327	noncoding
ENST00000513699.5	2217	329	0.46002	5.15321636199951	1	1	coding
ENST00000399767.6	907	100	0.46273	9.684070014953612	1	0.604987	coding
ENST00000551952.5	700	196	0.39311999999999997	5.272407722473144	1	0.997733	coding
ENST00000622694.5	2177	196	0.36605000000000004	5.272407722473144	1	0.995406	coding
ENST00000394805.8	5069	848	0.46054	5.866773033142089	1	1	coding
ENST00000502422.5	2250	573	0.46224	5.460544776916504	1	1	coding
ENST00000502499.5	2664	510	0.43842000000000003	5.6216833114624025	1	1	coding
ENST00000503811.5	2518	560	0.47747000000000006	5.711773109436035	1	1	coding
ENST00000504045.5	1530	433	0.42750000000000005	7.024014854431152	-1	0.873472	coding
ENST00000510056.5	3040	795	0.45648	5.5090852737426745	1	1	coding
ENST00000512040.1	642	178	0.41967000000000004	10.22489528656006	1	0.967682	coding
ENST00000017003.7	3507	866	0.45367999999999997	8.497142601013184	1	1	coding
ENST00000571021.1	2174	93	0.29215	4.782000923156737	1	0.261034	noncoding
ENST00000359644.7	3401	950	0.49543	6.021147727966309	1	1	coding
ENST00000422190.6	3386	940	0.49543	6.104985237121581	1	1	coding
ENST00000504612.5	3148	866	0.48335999999999996	5.911505317687988	1	1	coding
ENST00000505330.5	4888	954	0.44955	6.872425270080567	1	1	coding
ENST00000507194.1	651	177	0.40004	9.057888603210447	-1	0.183025	noncoding
ENST00000507488.6	3579	974	0.49771	6.448406410217284	1	1	coding
ENST00000508660.5	943	305	0.45152000000000003	9.062852668762208	-1	0.568559	coding
ENST00000513636.1	590	83	0.46967	7.857616233825684	1	0.287812	noncoding
ENST00000514654.5	4730	598	0.38269	8.512292671203614	1	1	coding
ENST00000337514.11	7277	154	0.31820000000000004	9.363533210754394	1	0.485399	noncoding
ENST00000424202.6	612	138	0.34467	9.443860816955567	1	0.467271	noncoding
ENST00000356090.8	3433	730	0.45922	5.337033653259277	1	1	coding
ENST00000373243.7	3698	730	0.45611999999999997	5.337033653259277	1	1	coding
ENST00000308873.11	4267	416	0.34048	9.530055046081543	1	0.999982	coding
ENST00000338888.4	4173	430	0.38466	9.405437660217284	1	1	coding
ENST00000399916.5	4340	430	0.38466	9.405437660217284	1	1	coding
ENST00000323929.8	6841	709	0.40289	5.608894538879395	1	1	coding
ENST00000323977.7	2588	681	0.48124999999999996	5.554954338073729	1	1	coding
ENST00000407439.7	2684	712	0.4558	5.795383262634277	1	1	coding
ENST00000156471.10	9597	1486	0.44365	5.956067085266113	1	1	coding
ENST00000543879.6	5722	647	0.34382	5.870979118347167	1	1	coding
ENST00000559090.5	3637	193	0.39980000000000004	4.700152778625487	1	0.998603	coding
ENST00000559767.1	752	181	0.45182	4.794050788879395	-1	0.238616	noncoding
ENST00000023939.8	1745	337	0.39451	8.729164314270019	1	0.99999	coding
ENST00000357348.10	2176	307	0.35287	8.86512813568115	1	0.9996	coding
ENST00000395881.7	1572	231	0.39285000000000003	9.253421211242674	1	0.996333	coding
ENST00000484084.5	657	98	0.40033	6.636372947692872	1	0.330119	noncoding
ENST00000325954.9	3814	812	0.37129999999999996	6.481259346008301	1	1	coding
ENST00000413266.6	2671	817	0.4443	6.481259346008301	1	1	coding
ENST00000535470.5	760	115	0.37771	9.222282981872556	1	0.37897	noncoding
ENST00000538796.5	1206	243	0.41369	9.261737632751462	-1	0.311584	noncoding
ENST00000542207.5	548	92	0.4619	5.9245214462280265	-1	0.0470857	noncoding
ENST00000543578.1	548	123	0.3995	6.502517127990722	1	0.701179	coding
ENST00000544805.1	536	98	0.3993	9.434964179992676	1	0.281022	noncoding
ENST00000551139.6	583	184	0.42273999999999995	10.686811256408692	1	0.97351	coding
ENST00000558490.5	931	167	0.44741000000000003	5.632596397399902	1	0.992128	coding
ENST00000559185.5	2905	812	0.44488	6.107542991638183	1	1	coding
ENST00000560568.5	583	81	0.48592	9.822354698181151	1	0.475028	noncoding
ENST00000561251.5	1951	427	0.40549	5.385346794128417	1	1	coding
ENST00000369405.7	2170	414	0.36338	8.810974693298341	1	0.999999	coding
ENST00000471035.1	349	11	0.43296000000000007	5.752981376647949	1	0.00341587	noncoding
ENST00000626395.2	2906	384	0.34952	8.768554496765137	1	0.999987	coding
ENST00000682195.1	2038	360	0.36173	8.750181007385255	1	0.999981	coding
ENST00000397604.7	1722	462	0.40943	4.712202644348144	1	1	coding
ENST00000397615.6	2014	462	0.43493	4.712202644348144	1	1	coding
ENST00000525522.5	3281	219	0.38648	4.754320335388183	1	0.999619	coding
ENST00000526295.1	488	19	0.37432	11.999967765808105	1	0.0102834	noncoding
ENST00000528713.5	1202	92	0.36277	4.78012523651123	1	0.333088	noncoding
ENST00000529768.5	1019	249	0.36445	6.2145708084106435	1	0.999518	coding
ENST00000531540.5	480	19	0.43004	11.999967765808105	1	0.0147951	noncoding
ENST00000533592.2	2344	199	0.33283	9.318083000183105	1	0.889099	coding
ENST00000025008.10	6636	1595	0.47703999999999996	5.2953706741333	1	1	coding
ENST00000435644.6	6614	1592	0.47703999999999996	5.307988929748535	1	1	coding
ENST00000523594.1	560	105	0.42032	5.849152946472167	-1	0.0506451	noncoding
ENST00000310271.6	2212	641	0.46331	8.737093925476074	1	1	coding
ENST00000469224.5	2125	641	0.46858999999999995	8.737093925476074	1	1	coding
ENST00000484952.6	2375	641	0.45866	8.737093925476074	1	1	coding
ENST00000493402.1	758	200	0.46086999999999995	9.040417671203613	1	0.997724	coding
ENST00000263464.9	6877	605	0.31901999999999997	5.709101676940918	1	1	coding
ENST00000526421.6	5309	605	0.35768	5.709101676940918	1	1	coding
ENST00000527309.2	1009	216	0.43922	5.076540565490721	-1	0.321112	noncoding
ENST00000532808.5	4238	605	0.36573	5.709101676940918	1	1	coding
ENST00000673846.1	4846	646	0.35768	5.803170204162597	1	1	coding
ENST00000428559.7	1644	319	0.45436	9.084514045715334	1	0.999997	coding
ENST00000530274.5	712	113	0.48685999999999996	9.003283882141115	1	0.815982	coding
ENST00000419869.7	1874	351	0.48813999999999996	4.981107902526855	1	1	coding
ENST00000539887.1	676	65	0.45794	8.798338890075684	-1	0.0575748	noncoding
ENST00000541731.1	1698	257	0.46709	4.8158769607543945	1	0.999991	coding
ENST00000316637.7	2296	632	0.42718	5.7841291427612305	1	1	coding
ENST00000468102.2	3217	353	0.43071	6.007676887512206	1	1	coding
ENST00000370238.8	4883	275	0.3118	5.695744514465332	1	0.999558	coding
ENST00000467772.1	625	120	0.46237	4.582098197937013	-1	0.104196	noncoding
ENST00000615724.1	3008	253	0.35051999999999994	5.735816001892091	1	0.999607	coding
ENST00000252029.8	1586	483	0.42904000000000003	5.36164493560791	1	1	coding
ENST00000487162.1	2049	267	0.34707	10.127096748352049	1	0.991553	coding
ENST00000487577.5	1751	483	0.39991	5.36164493560791	1	1	coding
ENST00000651401.1	616	169	0.41035	4.637459373474121	-1	0.145094	noncoding
ENST00000651906.1	1156	290	0.41713000000000006	4.9607027053833	1	0.999998	coding
ENST00000395698.7	1388	300	0.49229	4.393904304504395	1	0.999999	coding
ENST00000395701.7	2077	590	0.46112	4.64268856048584	1	1	coding
ENST00000420993.7	3337	606	0.42025999999999997	4.660706520080566	1	1	coding
ENST00000522048.1	1069	163	0.38009	4.915913581848144	-1	0.108097	noncoding
ENST00000263398.11	4288	362	0.3291	5.198289680480956	1	0.999999	coding
ENST00000279452.10	862	265	0.44749	5.054032325744628	-1	0.560661	coding
ENST00000352818.8	1023	341	0.43327	5.303043937683105	1	1	coding
ENST00000425428.6	1768	81	0.37839999999999996	6.69486026763916	1	0.114922	noncoding
ENST00000433892.6	2292	494	0.40349999999999997	5.1833410263061515	1	1	coding
ENST00000434472.6	1634	430	0.43834999999999996	5.440139579772949	1	1	coding
ENST00000525211.6	874	277	0.44021999999999994	5.0686967849731435	-1	0.590297	coding
ENST00000525241.1	440	41	0.40755	11.122166252136228	1	0.0320845	noncoding
ENST00000525469.1	705	35	0.42228	4.581302452087402	1	0.0278017	noncoding
ENST00000528086.5	580	149	0.39032	8.177959632873538	1	0.839343	coding
ENST00000531118.5	877	190	0.43699999999999994	4.411524391174317	1	0.999318	coding
ENST00000532339.1	589	67	0.31282	6.477849006652832	-1	0.076799	noncoding
ENST00000534296.5	863	100	0.4198299999999999	11.9280855178833	1	0.293204	noncoding
ENST00000359331.8	2559	297	0.36029	8.50500774383545	1	0.999677	coding
ENST00000368042.7	2365	229	0.34696	5.405410957336425	1	0.998732	coding
ENST00000368043.8	2707	336	0.34615	6.015861701965331	1	0.999994	coding
ENST00000458104.6	2345	150	0.30938	8.434801673889162	1	0.464103	noncoding
ENST00000484221.1	3542	117	0.28496	4.709190177917479	1	0.571607	coding
ENST00000488819.1	524	35	0.45835	11.344646644592284	1	0.0535911	noncoding
ENST00000495334.1	708	102	0.42672000000000004	6.808708763122559	-1	0.052412	noncoding
ENST00000082468.11	3442	333	0.35141	8.69473819732666	1	0.999889	coding
ENST00000289361.11	3388	514	0.35685	8.228889656066897	1	1	coding
ENST00000502361.1	1765	65	0.32201	6.698611640930175	1	0.0320822	noncoding
ENST00000513047.5	895	61	0.39003999999999994	9.507942390441894	1	0.0522234	noncoding
ENST00000367739.9	2074	490	0.45672999999999997	4.826846885681152	1	1	coding
ENST00000645753.1	1948	449	0.45792999999999995	4.871465492248535	1	1	coding
ENST00000356859.8	3942	570	0.44600999999999996	6.250265693664551	1	1	coding
ENST00000436874.6	4510	780	0.4394	5.1072904586791985	1	1	coding
ENST00000547997.5	3002	732	0.48359	5.222844123840331	1	1	coding
ENST00000552306.1	789	112	0.38068	4.3542875289917	-1	0.0499438	noncoding
ENST00000552660.5	2712	736	0.50549	5.224890327453611	1	1	coding
ENST00000389341.9	6901	464	0.31456	8.597068595886231	1	0.999996	coding
ENST00000528894.8	785	256	0.44478999999999996	6.0507608413696286	-1	0.426809	noncoding
ENST00000529952.5	1716	468	0.44574	8.60770587921143	1	1	coding
ENST00000598842.2	673	85	0.42629999999999996	9.507813453674316	1	0.241877	noncoding
ENST00000692977.1	7057	625	0.30014	7.7280794143676745	1	1	coding
ENST00000261889.9	3373	558	0.41051000000000004	5.3674425125122065	1	1	coding
ENST00000559844.6	8214	523	0.36436	5.084043312072752	1	1	coding
ENST00000560260.5	1326	186	0.40941999999999995	5.742864036560059	1	0.995671	coding
ENST00000560829.5	1869	305	0.42873	6.309264564514161	1	0.999998	coding
ENST00000561026.5	1374	458	0.46965999999999997	5.4973764419555655	1	1	coding
ENST00000261178.9	1843	589	0.46226	6.794214820861816	1	1	coding
ENST00000266503.10	6902	637	0.36161	7.0096345901489245	1	1	coding
ENST00000544915.5	6785	603	0.36161	6.81774616241455	1	1	coding
ENST00000392348.6	2610	870	0.44487000000000004	9.951678276062012	1	1	coding
ENST00000526228.1	572	125	0.42288	9.768265724182129	-1	0.152991	noncoding
ENST00000527536.5	5371	872	0.44629	9.951678276062012	1	1	coding
ENST00000530767.5	4186	748	0.42991	10.401216316223145	1	1	coding
ENST00000531224.6	7494	921	0.41452000000000006	9.987329292297364	1	1	coding
ENST00000532384.5	3237	753	0.42068999999999995	10.078552055358884	1	1	coding
ENST00000533422.5	692	98	0.43668999999999997	10.418622779846192	1	0.452803	noncoding
ENST00000533621.1	574	73	0.36185	9.222669792175292	-1	0.111237	noncoding
ENST00000534269.5	4239	468	0.42766	11.228216743469236	1	1	coding
ENST00000534762.5	744	139	0.44781000000000004	9.624952507019042	1	0.904939	coding
ENST00000628517.2	2512	753	0.43651999999999996	10.078552055358884	1	1	coding
ENST00000031146.8	5192	242	0.31454	6.343993186950684	1	0.995686	coding
ENST00000336643.10	5399	308	0.33764	6.2070112228393555	1	0.999949	coding
ENST00000556605.5	2065	233	0.40832	6.016202735900878	1	0.999724	coding
ENST00000557046.1	855	285	0.41525	6.173589897155761	1	0.99999	coding
ENST00000367166.5	2799	347	0.45637999999999995	9.34599781036377	1	0.999999	coding
ENST00000468889.5	621	118	0.47944	9.649643898010254	1	0.860992	coding
ENST00000495806.1	444	87	0.43211	9.77561511993408	-1	0.112806	noncoding
ENST00000325307.12	3507	201	0.36412	8.478253364562988	1	0.971047	coding
ENST00000419110.5	707	208	0.47057999999999994	9.729520225524901	-1	0.354815	noncoding
ENST00000430118.1	529	153	0.43882000000000004	9.802885246276855	-1	0.200336	noncoding
ENST00000448905.6	812	201	0.45654	8.478253364562988	1	0.997803	coding
ENST00000342002.6	3747	533	0.35079	6.314436912536622	1	1	coding
ENST00000434687.6	9562	527	0.29984	6.297271537780762	1	1	coding
ENST00000451136.6	9344	453	0.28939000000000004	6.096857261657713	1	1	coding
ENST00000457361.5	9350	455	0.28474000000000005	5.81482219696045	1	1	coding
ENST00000053867.8	2130	594	0.37928	6.428171730041503	1	1	coding
ENST00000586242.1	665	72	0.39779	4.715101432800293	1	0.192709	noncoding
ENST00000586443.1	1557	369	0.35093	5.734565544128418	1	0.999999	coding
ENST00000034275.12	1762	500	0.47178	4.712486839294433	1	1	coding
ENST00000340578.10	3233	568	0.42464	4.700721168518065	1	1	coding
ENST00000439268.6	3186	563	0.42464	4.716181373596191	1	1	coding
ENST00000587159.5	554	174	0.44684	5.520396232604979	-1	0.173235	noncoding
ENST00000587799.1	403	115	0.38510999999999995	4.543731880187988	-1	0.053438	noncoding
ENST00000591092.5	1783	495	0.46806	4.730959510803221	1	1	coding
ENST00000592621.5	818	122	0.40081	4.4439794540405275	-1	0.0654054	noncoding
ENST00000348476.7	5562	1189	0.44619	4.907046699523924	1	1	coding
ENST00000355431.8	5864	1258	0.45388999999999996	5.0231119155883786	1	1	coding
ENST00000395168.7	4051	1204	0.43178	4.882208061218263	1	1	coding
ENST00000466065.1	370	97	0.39857000000000004	10.160749244689939	-1	0.144282	noncoding
ENST00000538116.5	1829	319	0.43476	4.747329139709472	1	1	coding
ENST00000633063.3	4113	708	0.45186	4.797176933288575	1	1	coding
ENST00000342677.10	2490	309	0.38249999999999995	8.391221046447757	1	0.999943	coding
ENST00000358307.6	2664	447	0.47530999999999995	8.560837364196779	1	1	coding
ENST00000549235.6	496	12	0.30713	10.000867652893067	1	0.0068055	noncoding
ENST00000557164.5	2269	413	0.46739	6.6304616928100595	1	1	coding
ENST00000673929.1	4249	576	0.41870999999999997	7.3632299423217775	1	1	coding
ENST00000674118.1	2858	461	0.36072000000000004	8.751019096374513	1	1	coding
ENST00000322244.10	9540	1053	0.38211	5.761905097961425	1	1	coding
ENST00000505673.2	812	263	0.47449	6.794214820861816	-1	0.475549	noncoding
ENST00000506571.1	385	119	0.46821999999999997	5.260016822814941	1	0.86395	coding
ENST00000514261.1	623	69	0.43392	6.819621849060058	1	0.104607	noncoding
ENST00000340149.6	6052	639	0.35269	6.5369047164917	1	1	coding
ENST00000361507.5	6110	677	0.35411	8.54085216522217	1	1	coding
ENST00000264649.10	4110	839	0.42799000000000004	6.202123069763183	1	1	coding
ENST00000393829.6	3028	832	0.46208000000000005	6.219515800476074	1	1	coding
ENST00000585828.5	2139	122	0.32575	6.64160213470459	1	0.374172	noncoding
ENST00000586201.6	3883	784	0.41714	6.170179557800293	1	1	coding
ENST00000587797.1	1878	126	0.31225	9.51110134124756	1	0.229602	noncoding
ENST00000703898.1	8310	810	0.34509	6.039620399475097	1	1	coding
ENST00000249636.11	7980	652	0.34287	6.90118579864502	1	1	coding
ENST00000545237.1	2932	654	0.42153	7.076590919494628	1	1	coding
ENST00000564915.5	671	161	0.4495	9.239367103576658	1	0.971057	coding
ENST00000341084.7	4186	839	0.48136999999999996	6.587889289855957	1	1	coding
ENST00000520071.1	580	59	0.45893999999999996	4.646439933776856	-1	0.0330572	noncoding
ENST00000520903.1	549	134	0.44257	6.417940711975096	-1	0.0844547	noncoding
ENST00000523255.5	793	231	0.4429	7.023332786560058	-1	0.296415	noncoding
ENST00000523481.5	547	36	0.37388	11.000127601623536	1	0.0200101	noncoding
ENST00000523644.1	274	41	0.3638	5.538584709167479	-1	0.0220679	noncoding
ENST00000524233.1	571	108	0.3878	9.128030204772951	1	0.344362	noncoding
ENST00000211998.10	5497	1135	0.46391000000000004	5.504765510559081	1	1	coding
ENST00000372755.7	6489	1067	0.48029	5.82857723236084	1	1	coding
ENST00000038176.8	3574	918	0.42665999999999993	5.802090263366699	1	1	coding
ENST00000523106.5	757	145	0.4201	6.904880332946779	-1	0.0945242	noncoding
ENST00000349703.7	4870	1148	0.46232	9.37971477508545	1	1	coding
ENST00000381897.5	4886	1149	0.46232	9.37971477508545	1	1	coding
ENST00000504554.1	561	106	0.46648	5.360792350769043	-1	0.0663828	noncoding
ENST00000510783.5	723	201	0.46239	8.827865409851075	1	0.997986	coding
ENST00000514572.1	584	101	0.43753	4.5349218368530275	1	0.748464	coding
ENST00000344949.9	3656	685	0.41423	5.220115852355955	1	1	coding
ENST00000394144.9	3697	700	0.41423	5.228016471862792	1	1	coding
ENST00000264414.9	6756	769	0.36573	8.677331733703614	1	1	coding
ENST00000409096.5	2701	775	0.44991000000000003	8.10130672454834	1	1	coding
ENST00000454323.1	688	59	0.42858000000000007	10.160813713073729	1	0.0863498	noncoding
ENST00000497715.1	2400	102	0.32158	9.737643241882324	1	0.125011	noncoding
ENST00000370798.5	2468	410	0.37722999999999995	7.581889533996583	1	1	coding
ENST00000370801.8	6412	904	0.4232000000000001	5.478051185607909	1	1	coding
ENST00000458763.2	420	46	0.38046	4.932055854797362	1	0.0305423	noncoding
ENST00000251412.8	1782	452	0.44348000000000004	5.495784950256346	1	1	coding
ENST00000590396.1	856	67	0.36756	6.700430488586425	1	0.0487689	noncoding
ENST00000264670.11	3056	768	0.45685000000000003	6.331204414367675	1	1	coding
ENST00000504374.5	3217	532	0.40161	6.141021156311035	1	1	coding
ENST00000507888.1	715	81	0.39246000000000003	9.047960472106933	1	0.125772	noncoding
ENST00000513888.5	1290	214	0.42231	5.052440834045409	1	0.999699	coding
ENST00000514127.1	614	110	0.37497	6.57771511077881	-1	0.0624996	noncoding
ENST00000040663.8	3178	370	0.41169	5.891213798522949	1	1	coding
ENST00000319545.12	3027	323	0.40577	5.487827491760252	1	0.999999	coding
ENST00000280969.9	2226	324	0.44681	6.186833381652832	1	1	coding
ENST00000321757.11	2064	335	0.46671	6.89805965423584	1	1	coding
ENST00000520449.2	1924	136	0.34865	9.551651954650879	1	0.462957	noncoding
ENST00000694954.1	1939	136	0.44373	9.551651954650879	1	0.87983	coding
ENST00000358933.10	4767	1402	0.45525999999999994	5.551202964782715	1	1	coding
ENST00000536072.6	2375	639	0.41869	5.227163887023924	1	1	coding
ENST00000573985.5	482	129	0.43815	6.263395500183106	1	0.871203	coding
ENST00000573992.5	3934	1132	0.44178	5.7341108322143555	1	1	coding
ENST00000574770.5	1425	396	0.44467	5.091830253601074	-1	0.928468	coding
ENST00000575507.1	570	168	0.43904000000000004	9.875734519958495	-1	0.229614	noncoding
ENST00000575514.5	1016	224	0.43528	6.545146369934082	-1	0.271149	noncoding
ENST00000577028.5	747	110	0.41359	5.388643455505371	-1	0.0540325	noncoding
ENST00000344135.5	4065	597	0.39814	6.656209754943849	1	1	coding
