"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Early_c2-1","dBGLF5_Late_c2-1","dBGLF5_Early_c2-2","dBGLF5_Late_c2-2","dBGLF5_Early_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Early_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000004487","KDM1A","protein_coding","+","chr1",272.324533092724,202.708425678761,321.042638454142,257.148464316221,466.286397997098,302.618673277165,-0.369611140092097,0.234642990845805,0.290797081646249,353.217856514655,254.158521090716,303.688188802685
"ENSG00000004534","RBM6","protein_coding","+","chr3",1421.62692629171,739.961742707422,1505.15323935404,804.68921982361,2070.33412108196,904.690652452446,-0.902886494676741,0.00368073166680379,0.0198154192730501,1665.70476224257,816.447204994492,1241.07598361853
"ENSG00000004660","CAMKK1","protein_coding","-","chr17",44.6305846018965,4.70257478446161,41.5132234652582,16.3157291141217,51.9878661916061,21.7031154121478,-1.26000629885786,0.0104657956109774,0.0342357176325509,46.0438914195869,14.240473103577,30.142182261582
"ENSG00000004700","RECQL","protein_coding","-","chr12",582.614832715436,200.549692096241,702.962552878917,236.361523027949,915.079486681521,447.611703754891,-1.13446015527917,0.00198191209350337,0.0146241089323658,733.552290758624,294.840972959694,514.196631859159
"ENSG00000004766","VPS50","protein_coding","+","chr7",178.73450779901,323.510372811718,306.186171135391,197.288660408671,218.910826182493,294.256144426433,0.161815706021091,0.603513029668439,0.646727816151528,234.610501705631,271.685059215607,253.147780460619
"ENSG00000004777","ARHGAP33","protein_coding","+","chr19",114.921799625447,7.91369344487219,27.5713861835284,32.2764180531184,146.299500943326,45.841088517018,-1.26647079308621,0.0118554356288536,0.0367355067948147,96.2642289174336,28.6770666716695,62.4706477945516
"ENSG00000004779","NDUFAB1","protein_coding","-","chr16",268.175299046429,67.3427066364211,393.800955812208,111.321885406755,379.460434993768,169.152375329118,-1.39085444160641,0.000369581450565896,0.00628772633801193,347.145563284135,115.938989124098,231.542276204116
"ENSG00000004864","SLC25A13","protein_coding","-","chr7",227.82670040161,82.8358308471536,247.347301655507,140.770499738227,363.044951176085,143.184654061276,-1.01234312911428,0.00484005604477504,0.0228567980005377,279.406317744401,122.263661548886,200.834989646643
"ENSG00000004866","ST7","protein_coding","+","chr7",155.699174725042,103.813530946292,240.922260622784,202.424391508907,330.693470385959,147.218005394649,-0.516379245349406,0.129135901377724,0.181542027339768,242.438301911262,151.15197594995,196.795138930606
"ENSG00000004897","CDC27","protein_coding","-","chr17",710.395407073439,388.631034848323,848.144087024649,317.204886819972,1132.31573897454,566.194186005221,-0.925791530358812,0.00602349555443765,0.0257601961362119,896.951744357543,424.010035891172,660.480890124357
"ENSG00000004948","CALCR","protein_coding","-","chr7",30.2764882693769,102.993222788551,10.4767443483793,75.4869658789856,26.0285622146891,54.9185933523708,1.50670531665811,0.00156270650300057,0.0132442041943523,22.2605982774818,77.7995940066358,50.0300961420588
"ENSG00000004961","HCCS","protein_coding","+","chrX",129.28493487786,27.9553956039326,172.902702522959,49.5216374455466,199.408146140466,119.857389382287,-1.05244992548508,0.0124122020315587,0.0377993270830793,167.198594513762,65.7781408105886,116.488367662175
"ENSG00000004975","DVL2","protein_coding","-","chr17",94.1346138357623,22.3063854757952,61.1444118358917,30.0173739528149,154.688140074912,66.9673135765863,-1.03291989936754,0.0171088182265026,0.0460119345217124,103.322388582189,39.7636910017321,71.5430397919604
"ENSG00000005007","UPF1","protein_coding","+","chr19",384.943084181016,118.104520112616,345.069938000696,121.102900228079,601.469470015393,226.151888950442,-1.33188460982667,0.000488833119488643,0.00728760395482558,443.827497399035,155.119769763712,299.473633581374
"ENSG00000005020","SKAP2","protein_coding","-","chr7",406.614252287226,185.681863402314,554.992780438064,327.355061810756,646.029741969935,407.640515175163,-0.642849809293693,0.0549278305360204,0.0975826848008826,535.878924898409,306.892480129411,421.38570251391
"ENSG00000005022","SLC25A5","protein_coding","+","chrX",514.793338235034,123.92689237489,1108.69940105267,403.684059877933,1498.36335163624,650.377753622826,-1.10265466750597,0.010475393259101,0.0342575255770487,1040.61869697465,392.66290195855,716.640799466599
"ENSG00000005059","MCUB","protein_coding","+","chr4",97.1502625504565,51.603510960886,120.118172052407,65.7662927725446,187.120728990459,77.414399259358,-0.838583267001441,0.0228920086819878,0.0551565496761859,134.796387864441,64.9280676642629,99.8622277643518
"ENSG00000005075","POLR2J","protein_coding","-","chr7",42.9937056293639,15.7020121712728,106.435648915022,20.7176603349066,110.864114193953,75.695860433923,-0.797050474601252,0.0620179297268622,0.106005493221346,86.7644895794461,37.3718443133675,62.0681669464068
"ENSG00000005100","DHX33","protein_coding","-","chr17",190.41724066331,138.881720833418,225.855232981532,154.220824590008,322.047281329078,213.73689371237,-0.418859992176255,0.190296259212035,0.245305247344245,246.106584991307,168.946479711932,207.526532351619
"ENSG00000005108","THSD7A","protein_coding","-","chr7",39.9377838151242,87.8445091552202,64.6674512915929,42.771289751826,28.209009179058,75.8144626628637,0.441915250199879,0.224898827308959,0.280655295065889,44.2714147619251,68.8100871899699,56.5407509759475
"ENSG00000005156","LIG3","protein_coding","+","chr17",147.570081827762,88.6238225725286,252.743642869729,138.428298628248,298.668181581026,216.772042921902,-0.481605571071383,0.162607501779744,0.216453959729779,232.993968759506,147.941388040893,190.467678400199
"ENSG00000005175","RPAP3","protein_coding","-","chr12",316.702746188382,142.430785769771,391.571415625564,169.049863030852,468.785826500089,234.389724409511,-0.949736385051769,0.00514537689173976,0.0236489048803202,392.353329438012,181.956791070044,287.155060254028
"ENSG00000005187","ACSM3","protein_coding","+","chr16",137.117230718481,74.2099782211953,161.14293676355,70.8896355784676,169.002431838554,67.0062326363902,-0.971600371187823,0.00542206959251541,0.0241882249608092,155.754199773528,70.7019488120177,113.228074292773
"ENSG00000005189","REXO5","protein_coding","+","chr16",253.229270039304,82.5140101149686,128.265010607593,106.282131710097,155.731308201733,92.9442843571778,-0.744739664897075,0.0340937236338782,0.07079187099534,179.075196282877,93.9134753940811,136.494335838479
"ENSG00000005194","CIAPIN1","protein_coding","-","chr16",86.6460887969581,44.0363715987795,126.472709335997,61.4650513319937,197.941803058756,124.649511807607,-0.590031600311615,0.112470523937504,0.163055753383967,137.020200397237,76.7169782461267,106.868589321682
"ENSG00000005206","SPPL2B","protein_coding","+","chr19",67.9376559808478,6.39827446308338,59.0672479535841,57.8677620026755,163.24810091761,79.9735963244945,-0.582472828405559,0.148470431287629,0.202181335301154,96.7510016173474,48.0798775967511,72.4154396070493
"ENSG00000005243","COPZ2","protein_coding","-","chr17",36.2771664668966,24.5070622151866,41.0903737861066,30.6771270501205,52.1808796053559,28.6148133458753,-0.414871783172043,0.252995434391764,0.309310736105746,43.182806619453,27.9330008703941,35.5579037449236
"ENSG00000005302","MSL3","protein_coding","+","chrX",291.246156367929,130.054576351895,468.038638562244,248.087424641754,642.414596154913,385.900717806413,-0.66408199116643,0.0665446159062161,0.111285372830427,467.233130361695,254.680906266688,360.957018314191
"ENSG00000005339","CREBBP","protein_coding","-","chr16",710.04177155129,201.991924606987,448.606559579545,187.296308953242,742.670324899373,370.195949883948,-1.14418594974271,0.00173160785757702,0.0137325023921397,633.772885343403,253.161394481392,443.467139912398
"ENSG00000005379","TSPOAP1","protein_coding","-","chr17",97.5982057301469,33.8744452628742,105.90329440642,17.2383414146373,277.115912489581,75.831904621873,-1.58161536226062,0.00154609306177324,0.013161497236712,160.205804208716,42.3148970997948,101.260350654255
"ENSG00000005421","PON1","protein_coding","-","chr7",8.0960063376402,7.39005900361385,0.705388129346475,19.1184576865366,6.68822648784557,9.41724659616235,0.422788989358166,0.24081056317999,0.296570192345489,5.16320698494408,11.9752544287709,8.5692307068575
"ENSG00000005436","GCFC2","protein_coding","-","chr2",139.153479180237,191.990390746925,197.398325501762,114.188086997859,203.666617221449,100.604884728476,-0.310795170795886,0.335135153659477,0.392412309754755,180.072807301149,135.594454157753,157.833630729451
"ENSG00000005448","WDR54","protein_coding","+","chr2",80.1125377472162,33.7218330073247,108.169221280317,32.3837122311013,156.191917951479,52.3044350426101,-1.29222877555919,0.0019998387072714,0.0146925564174195,114.824558993004,39.469993427012,77.1472762100079
"ENSG00000005469","CROT","protein_coding","+","chr7",93.5271716485292,63.1485380755672,127.150790257928,90.3789890680899,170.561740100871,85.7261785619505,-0.541201502216588,0.113419803894857,0.164065676723154,130.413234002443,79.7512352352025,105.082234618823
"ENSG00000005471","ABCB4","protein_coding","-","chr7",27.5537492213577,64.5384579946663,50.5216756051996,28.2310296060107,42.8682672130967,45.6597217906244,0.11639417403297,0.739615211845312,0.772738231523018,40.314564013218,46.1430697971005,43.2288169051592
"ENSG00000005483","KMT2E","protein_coding","+","chr7",989.04422443768,535.232488707047,1004.22131907585,694.578017657731,1689.8826412962,830.934906257279,-0.694092511363219,0.0317837342724301,0.0676047836535328,1227.71606160325,686.915137540686,957.315599571965
"ENSG00000005486","RHBDD2","protein_coding","+","chr7",59.4003752040134,3.77451903783171,70.5206753526985,21.0502868194779,100.870843402763,42.1225718915572,-1.33704586467357,0.00820043060685136,0.0300389613178133,76.930631319825,22.3157925829556,49.6232119513903
"ENSG00000005700","IBTK","protein_coding","-","chr6",469.466597321902,220.766266513521,565.072589502245,282.111071892119,826.33920634857,417.256320250193,-0.845083777946483,0.0139783622443356,0.0406617963941748,620.292797724239,306.711219551944,463.502008638092
"ENSG00000005801","ZNF195","protein_coding","-","chr11",535.037296371464,272.421787454662,431.758215762182,271.742161939323,590.390980672738,345.634446593224,-0.681679382730223,0.0273834520103149,0.0617610454903827,519.062164268795,296.59946532907,407.830814798932
"ENSG00000005810","MYCBP2","protein_coding","-","chr13",1794.84815195195,800.720540553663,1685.37998184152,1184.1011301808,3029.27233186962,1786.75288424192,-0.629301996258282,0.0622895756174241,0.106314378945672,2169.83348855436,1257.19151832546,1713.51250343991
"ENSG00000005812","FBXL3","protein_coding","-","chr13",397.266698769461,389.786644538409,443.251506608921,416.712920227462,551.448292016658,412.24612550517,-0.152744394128002,0.591773739756619,0.636013928301182,463.988832465013,406.24856342368,435.118697944347
"ENSG00000005844","ITGAL","protein_coding","+","chr16",335.667619697256,143.320527873228,469.138865629769,377.678161386065,1070.62682672045,358.053817774218,-0.834976938472415,0.0323862079791041,0.0684626512678184,625.144437349159,293.017502344504,459.080969846832
"ENSG00000005882","PDK2","protein_coding","+","chr17",32.4648606151487,9.58148551317655,39.3839249084728,16.9046627099161,65.6814079907335,16.371615585745,-1.27811973809472,0.00849927305063285,0.0306094862178336,45.8433978381184,14.2859212696126,30.0646595538655
"ENSG00000005884","ITGA3","protein_coding","+","chr17",180.483203916332,146.184689332501,214.858072403364,212.42109922252,247.842765637666,238.942958104494,-0.0788142332986153,0.793116484997046,0.821075772953541,214.394680652454,199.182915553172,206.788798102813
"ENSG00000005889","ZFX","protein_coding","+","chrX",302.889272205197,163.776361513329,332.484348998896,229.520174447872,507.409300969406,256.05575185431,-0.663575865772324,0.0436435156032285,0.0833641788479384,380.9276407245,216.45076260517,298.689201664835
"ENSG00000005893","LAMP2","protein_coding","-","chrX",344.717258925192,134.432935339201,430.028275807896,219.983676077253,564.798706735911,261.440238643312,-0.947915414988369,0.00682954913237778,0.0272201934252183,446.514747156333,205.285616686589,325.900181921461
"ENSG00000006007","GDE1","protein_coding","-","chr16",254.297238637482,83.7739190293734,287.559109704854,143.04380005629,348.094612646069,136.980352099087,-1.12142270720159,0.001581945634433,0.0133262763690377,296.650320329469,121.26602372825,208.95817202886
"ENSG00000006015","REX1BD","protein_coding","+","chr19",47.9027661411957,20.7548789439956,73.9991157089261,23.8793924867176,115.495578412059,31.2367703264881,-1.3481969009881,0.00280487672993866,0.0174000434955304,79.1324867540603,25.2903472524004,52.2114170032304
"ENSG00000006025","OSBPL7","protein_coding","-","chr17",37.3910608177253,1.51457124384335,13.5196826582398,13.0454557066597,82.3419020407737,32.9619245616659,-0.749770844966087,0.0868377207372988,0.13430716950874,44.4175485055796,15.8406505040563,30.129099504818
"ENSG00000006062","MAP3K14","protein_coding","-","chr17",68.0999570512779,22.2866936308594,93.810760600005,72.5794788293946,225.63377368741,133.033241609029,-0.461666861959726,0.224372992995919,0.280216603320191,129.181497112898,75.9664713564276,102.573984234663
"ENSG00000006125","AP2B1","protein_coding","+","chr17",1658.64089511272,821.565619734908,1648.54744919612,815.9773455896,2081.34458724279,1293.01212480912,-0.747496247198005,0.0170192262558618,0.0458819892738568,1796.17764385054,976.851696711209,1386.51467028087
"ENSG00000006194","ZNF263","protein_coding","+","chr16",173.235938096639,68.0820970169222,222.547589046063,93.3200856340125,319.452717946563,167.484244835141,-0.898932969290141,0.016953357871746,0.04579404825629,238.412081696422,109.628809162025,174.020445429223
"ENSG00000006282","SPATA20","protein_coding","+","chr17",175.00412630188,56.2899302424955,169.729611357009,94.8096831924092,262.162701168802,141.331733143643,-0.831946832438611,0.0241990997391266,0.0569895381323618,202.298812942564,97.4771155261827,149.887964234373
"ENSG00000006451","RALA","protein_coding","+","chr7",112.985329498886,76.5703015754133,186.355626668421,139.717451708559,202.071701088882,91.9718841329158,-0.537201298646395,0.116225097338595,0.167110214994895,167.13755241873,102.753212472296,134.945382445513
"ENSG00000006453","BAIAP2L1","protein_coding","-","chr7",67.5702347526072,33.1346082227943,77.7607993907749,41.4600819807058,126.779127907386,31.835569128927,-1.10109623993722,0.00723375716752812,0.028005350703567,90.703387350256,35.476753110809,63.0900702305325
"ENSG00000006459","KDM7A","protein_coding","-","chr7",136.547359335125,291.095891268421,77.337854569845,169.322612999111,111.206049914927,177.741625651218,0.786890212606377,0.0265281483340333,0.0604640645495981,108.363754606632,212.72004330625,160.541898956441
"ENSG00000006530","AGK","protein_coding","+","chr7",463.294982098116,123.138267235167,466.897123581004,252.293861238119,624.841153791893,323.524535517016,-0.964414156482158,0.00783548460996022,0.0292404674716523,518.344419823671,232.985554663434,375.664987243552
"ENSG00000006555","TTC22","protein_coding","-","chr1",49.8893686712284,20.2352354378963,39.8070187769954,38.40921965619,73.8358123839179,48.9509802423419,-0.392111968035992,0.280612475778593,0.337775346745643,54.5107332773806,35.8651451121427,45.1879391947616
"ENSG00000006576","PHTF2","protein_coding","+","chr7",485.736679011648,283.1051403447,737.869872677176,572.671260101424,824.770645340459,517.566459116264,-0.448866380543697,0.162895258052084,0.216748608391707,682.792399009761,457.780953187463,570.286676098612
"ENSG00000006607","FARP2","protein_coding","+","chr2",264.115600878692,136.058627764782,240.276642842927,170.313909300202,448.674018746963,225.722515940562,-0.669116069831086,0.0490329221168733,0.0904080759902217,317.688754156194,177.365017668515,247.526885912355
"ENSG00000006625","GGCT","protein_coding","-","chr7",129.750827995217,74.9147203501898,181.221975838441,77.5109829128979,241.469914740459,150.141185723763,-0.663240320044892,0.0635647916899017,0.107845156811086,184.147572858039,100.855629662283,142.501601260161
"ENSG00000006634","DBF4","protein_coding","+","chr7",219.032930665109,130.825399711096,302.963167137908,170.188478201544,365.072254307167,129.320894752954,-0.885783962767549,0.00897958146857155,0.0315269895478114,295.689450703395,143.444924221865,219.56718746263
"ENSG00000006652","IFRD1","protein_coding","+","chr7",110.728661209359,68.8740528072156,134.26974361791,168.411082399507,188.099463738243,108.772848330548,-0.238100487321453,0.470970431283984,0.524081569674125,144.365956188504,115.35266117909,129.859308683797
"ENSG00000006695","COX10","protein_coding","+","chr17",118.994347911771,73.8524317430371,135.858249822881,100.892932492272,182.177982423471,141.744243451539,-0.34291946390118,0.295398858539186,0.352848427042003,145.676860052708,105.496535895616,125.586697974162
"ENSG00000006704","GTF2IRD1","protein_coding","+","chr7",86.6459943505603,17.8733735477255,36.3462470396284,32.3159434032113,88.9922765663747,21.7627267486749,-1.26735588224522,0.00530086988038082,0.0239042865939654,70.6615059855211,23.9840145665372,47.3227602760292
